DATE,T10Y2Y,NASDAQ_RSI,WILSHIRE_RSI,GOLD_RSI,DGS30_RSI
2013-07-19,2.18,86.59969825,92.7045177,73.34273625,53.33333333
2013-07-22,2.18,85.53984576,92.22166336,71.32018209,56.14035088
2013-07-23,2.2,78.77915006,90.74764178,70.56074766,59.3220339
2013-07-24,2.27,77.91285063,84.32754533,79.55974843,62.5
2013-07-25,2.29,76.95504992,82.60684065,72.8057554,46.66666667
2013-07-26,2.27,77.20123787,81.10300529,78.0521262,47.72727273
2013-07-29,2.28,70.58313086,71.72865586,74.80314961,52.08333333
2013-07-30,2.3,70.68868618,72.09787179,70.95808383,48.88888889
2013-07-31,2.29,63.0859694,61.82555326,67.17428088,50
2013-08-01,2.39,67.90684465,70.2366376,66.27712855,61.40350877
2013-08-02,2.33,68.85622416,69.83487818,51.23966942,56.4516129
2013-08-05,2.35,72.26859056,74.79081626,56.18811881,61.9047619
2013-08-06,2.35,62.24368825,62.27613013,51.76738883,62.90322581
2013-08-07,2.29,58.96822399,51.584782,49.08108108,54.09836066
2013-08-08,2.28,67.74502547,54.71189769,50.36880927,57.89473684
2013-08-09,2.25,63.21823816,49.05977047,48.18481848,56.89655172
2013-08-12,2.29,71.12571056,50.11953923,49.78678038,57.62711864
2013-08-13,2.37,72.91284203,56.87337741,48.69281046,58.33333333
2013-08-14,2.37,64.67301704,47.0835921,52.65017668,58.33333333
2013-08-15,2.41,48.71316809,35.40214249,52.76145711,66.12903226
2013-08-16,2.48,50.69238378,35.723069,56.49350649,66.12903226
2013-08-19,2.52,44.7187717,31.33892421,61.1814346,67.1875
2013-08-20,2.46,47.66635016,36.27310137,57.21812434,67.1875
2013-08-21,2.49,34.06086044,19.78895648,57.70456961,61.81818182
2013-08-22,2.48,40.33875133,28.36787565,70.39711191,69.3877551
2013-08-23,2.42,43.69982798,32.62515433,67.02412869,56.60377358
2013-08-26,2.38,48.37353221,34.16825926,77.11978466,53.57142857
2013-08-27,2.34,38.18141967,29.12146942,86.13333333,51.72413793
2013-08-28,2.38,38.12717415,27.74217254,86.29776021,58.33333333
2013-08-29,2.36,44.09399757,31.28520516,76.33986928,55.55555556
2013-08-30,2.39,38.80375818,29.76647926,68.15718157,52.54237288
2013-09-03,2.43,40.1836718,31.43058353,66.10407876,53.33333333
2013-09-04,2.44,47.3871826,39.27178651,72.42339833,54.09836066
2013-09-05,2.46,57.88984778,47.96922593,64.90727532,55.55555556
2013-09-06,2.48,58.62911251,50.48564042,52.11267606,50.84745763
2013-09-09,2.45,66.07981543,61.39038295,52.97372061,45.76271186
2013-09-10,2.46,65.92445438,62.48050644,51.96743555,51.66666667
2013-09-11,2.46,67.75465064,68.38066058,51.40939597,45.76271186
2013-09-12,2.47,61.96864543,61.06185542,42.46575342,47.36842105
2013-09-13,2.45,60.38917035,60.41725607,35.51912568,54
2013-09-16,2.47,59.59872611,65.96398597,32.02764977,60
2013-09-17,2.47,81.80745814,86.64973239,26.70807453,65.2173913
2013-09-18,2.35,83.2779546,88.41665243,19.21664627,50
2013-09-19,2.42,81.93804307,85.75818149,41.40703518,60
2013-09-20,2.41,87.13241202,82.61834849,42.29979466,56.60377358
2013-09-23,2.37,82.39962652,76.6951859,37.38656987,43.75
2013-09-24,2.32,79.48553055,71.84422522,33.73718546,37.73584906
2013-09-25,2.27,75.63640008,68.95728943,36.25,25.53191489
2013-09-26,2.32,78.35840826,70.42701737,42.81407035,32
2013-09-27,2.3,70.45516194,61.01609748,36.67355372,33.33333333
2013-09-30,2.31,62.37179487,50.96713685,42.34326824,28.88888889
2013-10-01,2.33,71.71283105,55.59676077,43.09623431,35.55555556
2013-10-02,2.32,73.80895149,57.76216811,40.79207921,34.04255319
2013-10-03,2.29,60.75552623,48.69521619,50.15906681,36.17021277
2013-10-04,2.33,66.55251142,50.04339605,50.26455026,34.7826087
2013-10-07,2.28,54.39020919,41.12128197,48.69109948,34.7826087
2013-10-08,2.26,36.06639681,25.36455615,54.59459459,43.24324324
2013-10-09,2.31,33.09090909,25.84215734,34.91620112,40
2013-10-10,2.36,48.24512954,45.41052893,34.29355281,47.05882353
2013-10-11,2.35,53.16428571,51.58272599,38.81987578,51.61290323
2013-10-14,2.365,55.33784397,54.6371526,37.76435045,66.66666667
2013-10-15,2.38,53.6200638,51.873647,32.23593964,74.07407407
2013-10-16,2.35,55.48940123,56.11802509,35.92736706,55.17241379
2013-10-17,2.28,58.29671224,60.86756272,46.93396226,47.05882353
2013-10-18,2.27,63.40744357,66.01337802,45.45454545,44.11764706
2013-10-21,2.3,60.37697485,63.08585496,46.01226994,44.11764706
2013-10-22,2.23,61.49246544,65.47074514,55.30973451,38.46153846
2013-10-23,2.2,63.82057102,68.03161639,56.83760684,35
2013-10-24,2.2,62.9312736,67.03757634,55.89519651,35
2013-10-25,2.21,69.40542966,74.27520554,58.92597968,36.84210526
2013-10-28,2.22,82.8485725,85.63900124,58.74635569,38.46153846
2013-10-29,2.22,87.24968796,86.69249775,61.33942161,35.13513514
2013-10-30,2.22,77.64001432,76.11138935,66.55948553,33.33333333
2013-10-31,2.26,72.26557057,69.93800939,65.09433962,34.28571429
2013-11-01,2.32,70.06879441,69.28588807,61.51560178,41.02564103
2013-11-04,2.31,77.49325106,78.53621972,69.81450253,39.47368421
2013-11-05,2.37,73.12456827,69.32069722,62.84046693,55.26315789
2013-11-06,2.37,67.08552697,66.96622953,54.08653846,66.66666667
2013-11-07,2.34,37.33487524,47.42356501,49.48186528,57.89473684
2013-11-08,2.45,49.85407175,57.12099255,46.58536585,66.66666667
2013-11-11,2.455,48.20220588,54.47458904,38.66396761,78.57142857
2013-11-12,2.46,52.57380924,56.66492463,25.23809524,82.92682927
2013-11-13,2.43,56.69714704,59.6813651,21.77985948,76.19047619
2013-11-14,2.4,55.51923655,59.92221425,23.04147465,71.11111111
2013-11-15,2.4,58.2995365,61.69298955,15.63275434,71.11111111
2013-11-18,2.36,49.4565398,55.14742611,17.81170483,64.58333333
2013-11-19,2.42,50.15675038,57.43030321,13.81733021,66.66666667
2013-11-20,2.52,50.26349571,57.58572206,16.07629428,72.13114754
2013-11-21,2.5,56.89609743,61.20943545,15.40469974,67.85714286
2013-11-22,2.44,57.87651637,61.3449257,14.46078431,61.66666667
2013-11-25,2.44,57.83429275,62.73399136,13.53211009,56.36363636
2013-11-26,2.42,61.77148502,61.74513633,22.90388548,52.63157895
2013-11-27,2.46,79.57830945,77.24495274,23.09278351,59.61538462
2013-11-29,2.47,76.04236096,70.22049812,23.38204593,47.5
2013-12-02,2.51,72.07968184,65.46361203,27.38386308,51.1627907
2013-12-03,2.51,70.07806615,63.979547,23.72881356,47.72727273
2013-12-04,2.54,64.64805825,55.94080632,23.52941176,57.44680851
2013-12-05,2.58,62.33665469,47.42858484,31.45009416,64.44444444
2013-12-06,2.58,64.66418911,53.66345647,31.04089219,60.86956522
2013-12-09,2.56,75.97898758,60.4818561,29.62962963,63.63636364
2013-12-10,2.51,79.16138954,59.70901742,40.60283688,53.33333333
2013-12-11,2.55,65.42919097,50.74240969,44.57429048,46.15384615
2013-12-12,2.55,56.49971112,39.24729516,48.19494585,52.38095238
2013-12-13,2.54,52.27461115,34.15355323,43.7704918,55
2013-12-16,2.55,57.57444411,43.05023403,49.24623116,58.53658537
2013-12-17,2.51,51.38960491,40.02962178,45.10869565,60
2013-12-18,2.57,55.43716434,51.43724037,43.83802817,60.97560976
2013-12-19,2.59,49.61662455,50.78020858,37.84194529,60.97560976
2013-12-20,2.52,61.3719792,57.35969493,37.2754491,45.65217391
2013-12-23,2.56,68.76553995,63.26022114,41.29353234,51.06382979
2013-12-24,2.61,69.35451968,65.69615371,44.44444444,50
2013-12-26,2.58,71.59801457,70.6990649,38.37535014,50
2013-12-27,2.62,66.13605956,65.64244253,42.15328467,54.34782609
2013-12-30,2.6,64.85312011,64.70828034,40.52631579,52.08333333
2013-12-31,2.66,69.23586719,70.23643276,32.33532934,63.26530612
2014-01-02,2.61,74.99102721,73.44869793,36.75373134,55.10204082
2014-01-03,2.6,73.47469846,77.10711865,45.82560297,52.17391304
2014-01-06,2.58,68.78208119,73.18216828,56.36743215,52.17391304
2014-01-07,2.56,69.88230754,73.25934678,53.52422907,47.82608696
2014-01-08,2.58,72.34625437,76.27252678,45.39614561,52.17391304
2014-01-09,2.53,65.34692278,68.36976129,46.799117,47.82608696
2014-01-10,2.49,70.29078879,72.6280808,64.75409836,39.62264151
2014-01-13,2.45,51.41768798,52.01820518,76.84210526,44.68085106
2014-01-14,2.49,55.20979662,56.34180599,79.31937173,44.68085106
2014-01-15,2.49,58.42687075,57.87370593,70.24390244,39.53488372
2014-01-16,2.45,57.46846455,53.86801711,67.74193548,33.33333333
2014-01-17,2.44,55.76722852,50.7904224,66.84350133,28.88888889
2014-01-21,2.45,59.38713401,53.36893252,74.79892761,30.95238095
2014-01-22,2.43,58.83088216,51.25971764,68.71921182,21.62162162
2014-01-23,2.4,60.33767934,51.66765672,63.92045455,20
2014-01-24,2.38,49.58086785,37.87594593,64.91712707,16.27906977
2014-01-27,2.41,46.81792207,36.54312975,66.7539267,23.25581395
2014-01-28,2.39,43.82796084,36.59219445,57.17488789,26.19047619
2014-01-29,2.33,38.14182453,32.66973968,63.88206388,19.56521739
2014-01-30,2.36,46.95983227,39.59444611,63.7254902,25.53191489
2014-01-31,2.33,43.50045914,35.70867249,56.90072639,27.90697674
2014-02-03,2.31,40.14168051,32.45035156,50.27932961,26.08695652
2014-02-04,2.33,36.34889169,30.30491854,52.27882038,27.65957447
2014-02-05,2.38,31.2775087,26.3867492,60.98265896,35.8490566
2014-02-06,2.4,36.18516682,33.55165659,62.17765043,40
2014-02-07,2.41,44.32953827,40.79278431,61.17647059,41.66666667
2014-02-10,2.38,43.80795812,40.12959207,64.03269755,41.66666667
2014-02-11,2.4,46.01631501,44.15165306,73.31536388,44
2014-02-12,2.45,48.62286144,47.17638504,73.02452316,54.34782609
2014-02-13,2.41,59.58327654,58.83041199,69.25465839,56.81818182
2014-02-14,2.43,64.69693638,63.43918312,71.875,52.38095238
2014-02-18,2.4,65.60447015,62.00676758,89.28571429,50
2014-02-19,2.4,67.00397477,63.95882014,89.7515528,61.53846154
2014-02-20,2.42,64.2606051,62.34275003,85.25073746,60.52631579
2014-02-21,2.4,66.23715013,65.34732446,94.0652819,60.52631579
2014-02-24,2.4,85.75950132,87.02203805,94.81865285,72.72727273
2014-02-25,2.36,83.2809129,84.40359874,94.18282548,60.60606061
2014-02-26,2.34,87.98786598,87.25465517,94.38502674,44.82758621
2014-02-27,2.32,87.34700864,85.96923223,85.89108911,38.70967742
2014-02-28,2.33,81.14703671,83.40637114,82.96836983,37.5
2014-03-03,2.28,71.44375436,73.10396614,83.45153664,34.28571429
2014-03-04,2.37,74.17164829,75.39114956,78.02469136,43.90243902
2014-03-05,2.37,73.83763389,74.90956254,72.70531401,39.47368421
2014-03-06,2.37,68.88512369,72.89150016,71.89054726,47.5
2014-03-07,2.42,64.98293515,70.9901804,70.64935065,53.48837209
2014-03-10,2.42,60.98621157,68.53937767,59.66587112,55.81395349
2014-03-11,2.4,62.67667521,69.73203811,62.85714286,48.8372093
2014-03-12,2.36,60.74179633,66.21443238,68.02575107,42.22222222
2014-03-13,2.32,49.53047957,54.75534532,70.14028056,40.42553191
2014-03-14,2.29,42.17263962,48.02764666,66.29955947,38.29787234
2014-03-17,2.32,48.85299063,56.12777375,68.91615542,46.80851064
2014-03-18,2.32,55.40020423,60.63032255,58.55513308,48.88888889
2014-03-19,2.31,48.51222523,52.52634932,55.39568345,56.52173913
2014-03-20,2.34,51.46338268,54.73857111,49.75767367,58.69565217
2014-03-21,2.3,49.93516894,58.06890897,48.08013356,56.25
2014-03-24,2.27,32.98650626,41.32646491,44.58204334,41.86046512
2014-03-25,2.28,33.32614439,44.84805067,44.23963134,44.44444444
2014-03-26,2.26,29.03309143,38.13081095,43.91371341,35.55555556
2014-03-27,2.24,28.60051362,36.94422861,34.12816692,27.27272727
2014-03-28,2.28,29.46044737,41.09819832,37.54045307,30.43478261
2014-03-31,2.29,38.00337059,51.04003887,31.05263158,34.09090909
2014-04-01,2.33,44.51346577,55.20156203,25.65905097,43.18181818
2014-04-02,2.35,51.78468112,65.14941327,16.40926641,55.81395349
2014-04-03,2.34,49.19041177,64.6086159,18.59582543,53.33333333
2014-04-04,2.31,36.12498633,50.08607248,16.86046512,45.45454545
2014-04-07,2.3,26.6588114,38.80911205,23.09322034,43.47826087
2014-04-08,2.29,32.3303492,44.8754798,36.67377399,36.36363636
2014-04-09,2.34,38.90082143,48.28922587,41.6464891,39.13043478
2014-04-10,2.28,34.03040734,39.95500296,41.78743961,40
2014-04-11,2.26,33.83724579,38.41512287,47.39726027,40
2014-04-14,2.28,35.23022366,40.20340032,55.34246575,37.20930233
2014-04-15,2.25,39.54935236,46.46591781,48.55769231,39.02439024
2014-04-16,2.26,45.33555313,51.79169296,52.06185567,41.02564103
2014-04-17,2.3,45.70646596,50.7534191,51.8134715,46.51162791
2014-04-21,2.31,44.34182838,48.42481833,50.50505051,45.23809524
2014-04-22,2.28,41.86635734,47.08044268,52.21932115,37.5
2014-04-23,2.27,39.02825688,44.61188513,49.75124378,26.31578947
2014-04-24,2.27,43.26705829,46.16538707,48.07197943,27.77777778
2014-04-25,2.25,45.83752214,48.06340574,50.36855037,29.41176471
2014-04-28,2.26,49.53867379,54.86347083,51.44230769,36.36363636
2014-04-29,2.27,49.17933131,55.06546554,37.56218905,42.42424242
2014-04-30,2.25,43.27918427,51.19426341,40.92071611,34.375
2014-05-01,2.22,59.19139763,67.5674256,29.73684211,33.33333333
2014-05-02,2.18,67.83385517,78.13579326,32.61455526,33.33333333
2014-05-05,2.2,66.99967583,75.87217375,35.73264781,40.54054054
2014-05-06,2.18,56.049434,60.51858394,48.4375,39.47368421
2014-05-07,2.21,47.31931365,56.19080954,56.97674419,43.58974359
2014-05-08,2.21,43.76593214,51.97752345,46.20853081,40.54054054
2014-05-09,2.22,42.84974093,50.29993787,47.10144928,43.58974359
2014-05-12,2.25,47.68103721,55.46520648,50.97087379,48.71794872
2014-05-13,2.22,50.44608007,57.72357724,54.83028721,47.5
2014-05-14,2.15,43.49734224,51.25282137,58.11138015,40.42553191
2014-05-15,2.12,49.03659998,51.51887001,54.94791667,38
2014-05-16,2.14,52.34264216,53.04794638,45.80152672,36.73469388
2014-05-19,2.18,53.16801274,52.81193342,56.03217158,40.38461538
2014-05-20,2.17,47.6092545,44.20722135,49.75124378,41.17647059
2014-05-21,2.17,50.52260356,49.86073028,54.89130435,51.02040816
2014-05-22,2.19,53.70713172,52.44655182,55.13513514,56.52173913
2014-05-23,2.17,55.57996588,54.56549857,47.14714715,48.88888889
2014-05-27,2.13,68.52760591,65.78789944,34.16149068,48.88888889
2014-05-28,2.07,68.70513857,61.94700629,26.10966057,39.21568627
2014-05-29,2.08,72.97929582,66.87880133,28.65329513,35.41666667
2014-05-30,2.11,70.70148638,66.44892306,29.41176471,35.41666667
2014-06-02,2.15,63.49467962,60.83503479,23.48066298,39.21568627
2014-06-03,2.19,65.49646554,60.89390135,23.35164835,48.07692308
2014-06-04,2.2,73.35519193,68.35305737,18.18181818,58.69565217
2014-06-05,2.19,83.71664587,83.58458961,14.45783133,62.79069767
2014-06-06,2.19,83.90176552,83.95817932,25.83586626,61.9047619
2014-06-09,2.19,82.87607025,83.13955102,19.73684211,57.89473684
2014-06-10,2.19,91.166126,94.72536042,22.05882353,61.53846154
2014-06-11,2.21,87.91387596,85.89961937,30.71895425,57.14285714
2014-06-12,2.16,75.97998332,72.24683841,28.09364548,47.5
2014-06-13,2.15,74.25773356,71.30321357,38.62275449,51.35135135
2014-06-16,2.12,69.40698319,67.12971538,49.24924925,54.28571429
2014-06-17,2.15,75.41696882,71.7645943,49.54682779,74.19354839
2014-06-18,2.13,75.71741953,73.2022099,59.86842105,70
2014-06-19,2.16,76.33942677,73.32855511,65.73033708,71.875
2014-06-20,2.13,79.09624622,74.14901007,80.27842227,60
2014-06-23,2.15,80.26623493,74.63753073,81.26410835,53.84615385
2014-06-24,2.1,72.1226246,63.08337288,82.48945148,42.85714286
2014-06-25,2.09,70.08608666,61.27131654,76.21832359,40
2014-06-26,2.07,65.71101542,55.2437223,74.05857741,36.36363636
2014-06-27,2.09,66.44978934,56.35877871,74.64212679,36.36363636
2014-06-30,2.06,67.90306122,57.39434284,74.18699187,30.3030303
2014-07-01,2.11,76.35607321,67.88937948,74.95069034,41.02564103
2014-07-02,2.15,88.66776157,78.90568927,75.59055118,56.41025641
2014-07-03,2.13,89.44194419,80.05519488,70.625,57.5
2014-07-07,2.11,76.49305273,70.84771024,63.07053942,54.76190476
2014-07-08,2.07,59.34709918,58.81028999,74.82678984,43.18181818
2014-07-09,2.06,59.61992809,56.41674129,74.76851852,43.18181818
2014-07-10,2.09,55.92060892,50.69243872,76.45788337,39.02439024
2014-07-11,2.05,57.3691567,49.81060249,64.02116402,38.0952381
2014-07-14,2.07,60.35986599,54.25070362,53.64705882,39.53488372
2014-07-15,2.07,59.38059383,58.86896707,44.81132075,45
2014-07-16,2.05,56.95661337,57.59624886,43.37899543,46.15384615
2014-07-17,2,48.02000305,47.47728035,46.17067834,40.90909091
2014-07-18,1.99,53.85568776,53.47866682,47.88135593,42.22222222
2014-07-21,1.98,51.87318578,51.39170734,49.89429175,41.30434783
2014-07-22,1.99,49.68824826,50.2473528,41.57303371,31.70731707
2014-07-23,1.98,51.82068997,51.72975873,41.30925508,22.22222222
2014-07-24,1.99,48.32265268,48.05184231,40.13157895,28.20512821
2014-07-25,1.95,49.7538177,48.21672608,40.75723831,26.19047619
2014-07-28,1.96,57.75334358,54.29371916,44.46764092,34.21052632
2014-07-29,1.93,53.70619735,47.08670151,43.6440678,31.70731707
2014-07-30,2.01,60.53047048,51.37121396,28.67132867,42.85714286
2014-07-31,2.05,44.14656629,36.6355952,29.85436893,47.82608696
2014-08-01,2.05,38.53268537,30.91765223,31.29770992,42.55319149
2014-08-04,2.04,45.83290594,38.33309677,40.56122449,42.55319149
2014-08-05,2.02,41.11270447,31.46263748,47.1810089,42.55319149
2014-08-06,2.01,48.80382775,36.93783701,41.44144144,50
2014-08-07,1.99,33.93719008,23.46470986,45.37815126,42.85714286
2014-08-08,1.99,41.8726207,35.75639577,52.32273839,46.15384615
2014-08-11,1.97,41.71589566,34.08811533,50.59101655,48.71794872
2014-08-12,2.01,36.98727234,31.36667083,51.62037037,51.2195122
2014-08-13,2,44.83658709,37.06842795,54.52322738,42.5
2014-08-14,1.98,50.47239769,42.90039964,61.19402985,44.73684211
2014-08-15,1.92,52.69535247,42.94975794,54.8098434,34.88372093
2014-08-18,1.95,57.95176342,51.49794329,47.57033248,47.82608696
2014-08-19,1.94,57.849593,53.90230823,51.52354571,36.84210526
2014-08-20,1.94,74.52809516,71.41875795,49.73262032,36.84210526
2014-08-21,1.92,79.13879327,75.65035507,47.93814433,36.84210526
2014-08-22,1.87,77.31157731,70.75346546,42.93785311,32.5
2014-08-25,1.86,87.74779431,83.83822094,45.02762431,31.70731707
2014-08-26,1.87,88.22924425,84.27299458,48.87640449,35.71428571
2014-08-27,1.86,94.62553726,92.02095997,38.96103896,35.71428571
2014-08-28,1.84,89.09585601,86.13922143,27.13178295,33.33333333
2014-08-29,1.87,88.72489612,86.24671523,30.43478261,33.33333333
2014-09-02,1.89,94.10249916,90.67289741,23.5059761,40
2014-09-03,1.89,81.80773826,85.64885496,20.99644128,40.81632653
2014-09-04,1.91,76.14218055,79.74966955,17.1641791,50.98039216
2014-09-05,1.94,77.0933811,82.63607576,15.84022039,60.86956522
2014-09-08,1.94,72.85543218,71.89635132,22.69230769,53.84615385
2014-09-09,1.94,56.05808723,54.41384695,20,52.63157895
2014-09-10,1.96,62.6283022,56.05826754,21.14695341,55
2014-09-11,1.96,62.57635115,54.51016123,23.41269841,60.52631579
2014-09-12,2.04,55.69272977,48.22542583,19.72318339,72.09302326
2014-09-15,2.02,43.2555692,39.30536537,15.97222222,75.6097561
2014-09-16,2.05,47.07479877,46.83386947,17.40614334,75.6097561
2014-09-17,2.03,48.81699201,48.6011649,17.22972973,84.21052632
2014-09-18,2.04,55.35923204,55.29668693,11.53846154,88.88888889
2014-09-19,2,49.92602182,49.78340834,11.78247734,73.80952381
2014-09-22,1.99,40.17010597,41.16086876,11.71171171,65.71428571
2014-09-23,1.97,40.92562077,37.97358613,24.41176471,63.88888889
2014-09-24,1.98,49.08945728,46.10351642,21.85628743,60.60606061
2014-09-25,1.96,37.26676752,33.13405395,20.27777778,48.64864865
2014-09-26,1.95,41.86207177,40.90120704,27.15736041,48.64864865
2014-09-29,1.92,44.93543884,43.40069111,29.15531335,43.90243902
2014-09-30,1.94,39.33731767,38.74949426,27.3657289,43.90243902
2014-10-01,1.89,33.11982813,32.00938495,29.07608696,34.69387755
2014-10-02,1.91,35.88220788,35.15430247,37.11048159,27.27272727
2014-10-03,1.88,45.52282037,43.285378,35.30997305,26.66666667
2014-10-06,1.89,39.58537104,37.61627551,27.91262136,22.72727273
2014-10-07,1.84,33.31762399,31.18526433,37.39130435,18.36734694
2014-10-08,1.89,39.28632728,38.39461914,48.68421053,20.40816327
2014-10-09,1.88,34.72081064,32.83174591,52.0661157,23.80952381
2014-10-10,1.86,32.2730285,32.28093437,53.50318471,22.22222222
2014-10-13,1.84,30.4047502,30.33140671,51.33333333,21.73913043
2014-10-14,1.82,27.21210353,27.92005635,53.86266094,14.89361702
2014-10-15,1.81,30.4538458,30.11559398,55.77777778,15.90909091
2014-10-16,1.82,25.42514171,26.41700364,57.92811839,19.56521739
2014-10-17,1.83,30.50385337,33.02057896,58.67237687,28.26086957
2014-10-20,1.83,36.95562618,38.36387147,63.83928571,22.22222222
2014-10-21,1.85,49.81665941,50.22488756,67.83505155,35
2014-10-22,1.84,46.80201537,47.28796226,63.40956341,31.57894737
2014-10-23,1.88,48.50751147,47.9302243,63.80753138,40
2014-10-24,1.88,51.86595091,50.74364042,66.88596491,41.02564103
2014-10-27,1.86,57.11822486,55.63580804,61.38613861,47.05882353
2014-10-28,1.88,56.81119399,54.55580217,54.54545455,48.57142857
2014-10-29,1.86,63.62042306,63.40654752,50.2994012,48.57142857
2014-10-30,1.84,76.73663629,71.96665624,41.79104478,51.51515152
2014-10-31,1.85,88.32328727,84.74928969,28.48722986,62.5
2014-11-03,1.84,88.20756468,84.36926078,25.0501002,71.42857143
2014-11-04,1.83,87.65122455,86.46676942,26.76659529,74.07407407
2014-11-05,1.84,87.13288773,86.85526089,11.15618661,73.07692308
2014-11-06,1.85,86.5561092,85.98392137,11.36363636,72
2014-11-07,1.81,83.80260628,84.71858915,9.493670886,64.28571429
2014-11-10,1.83,80.24388973,81.63530463,20.40816327,65.51724138
2014-11-11,1.825,88.99435536,90.94305303,18.27242525,64.28571429
2014-11-12,1.82,86.9679436,88.87654457,25.28,58.33333333
2014-11-13,1.82,85.73871907,86.96229673,26.37729549,56
2014-11-14,1.78,86.05288444,89.56641806,25.40192926,50
2014-11-17,1.8,74.2335468,85.55718092,38.9261745,50
2014-11-18,1.79,82.38427394,90.77779628,43.53233831,48.27586207
2014-11-19,1.82,72.23687949,83.82200804,48.61111111,56.66666667
2014-11-20,1.81,67.10431395,78.56027212,56.726094,46.66666667
2014-11-21,1.78,67.56141516,81.75184638,57.37704918,42.42424242
2014-11-24,1.77,77.63041556,91.68976677,58.69918699,43.75
2014-11-25,1.76,78.89892835,87.19142148,70.95588235,37.14285714
2014-11-26,1.71,79.85718297,86.64105115,68.07760141,29.41176471
2014-11-28,1.71,82.12324342,76.23293482,62.95081967,28.57142857
2014-12-01,1.73,62.93071065,56.51897729,52.57142857,30.55555556
2014-12-02,1.73,65.24731871,62.61563144,67.76699029,39.02439024
2014-12-03,1.72,65.69649855,66.3332887,66.2601626,38.0952381
2014-12-04,1.7,64.10920811,64.69861362,67.69547325,34.7826087
2014-12-05,1.66,64.43734736,66.10592922,71.95652174,42.22222222
2014-12-08,1.62,60.19127841,57.0128444,54.52054795,34
2014-12-09,1.58,59.52118959,53.67970025,52.57142857,32.69230769
2014-12-10,1.59,51.06133279,41.97319726,62.73148148,26.41509434
2014-12-11,1.57,50.80655502,43.3090924,61.59090909,29.41176471
2014-12-12,1.54,43.15051109,31.44512029,63.35540839,26.31578947
2014-12-15,1.52,32.98174627,25.82159624,55.98377282,26.31578947
2014-12-16,1.49,28.69725439,23.90153898,48.83268482,25.86206897
2014-12-17,1.52,37.26059613,36.39203868,51.32924335,32.78688525
2014-12-18,1.55,46.73030088,48.79117081,60.69246436,44.44444444
2014-12-19,1.5,53.09806605,53.93840526,57.19769674,35.48387097
2014-12-22,1.46,52.12937557,53.04654543,49.23413567,28.81355932
2014-12-23,1.53,49.24418313,52.0762278,40.4040404,39.70588235
2014-12-24,1.54,50.33487893,52.84358163,39.24302789,41.53846154
2014-12-26,1.52,52.09208375,53.46928935,42.88389513,37.5
2014-12-29,1.5,55.67185145,57.83010303,49.52919021,40
2014-12-30,1.51,50.93369648,55.03755183,42.24806202,40.6779661
2014-12-31,1.5,54.7602489,58.51879772,37.91666667,42.85714286
2015-01-02,1.46,51.75443548,56.45418363,36.03960396,37.70491803
2015-01-05,1.36,49.90656579,55.21950611,37.88461538,37.70491803
2015-01-06,1.32,48.89615699,53.8962507,50.09174312,33.82352941
2015-01-07,1.34,59.11577676,62.21477977,55.68627451,36.50793651
2015-01-08,1.41,58.31914817,61.18023416,52.78810409,38.46153846
2015-01-09,1.39,45.38469547,46.62653227,50.19607843,27.86885246
2015-01-12,1.36,39.98567535,40.72255972,59.8,27.41935484
2015-01-13,1.37,37.75826868,37.39364963,65.6529517,28.33333333
2015-01-14,1.35,37.28779386,34.08320712,68.34264432,13.46153846
2015-01-15,1.33,31.79016228,30.88141192,71.06690778,12.28070175
2015-01-16,1.34,35.29832936,36.38129121,73.81342062,18.6440678
2015-01-20,1.29,37.47487727,36.19848102,77.55960729,18.03278689
2015-01-21,1.34,40.67816715,39.93123122,81.58640227,25
2015-01-22,1.37,51.13580599,50.8548513,75.10729614,27.69230769
2015-01-23,1.29,52.46606874,49.03100132,82.85714286,26.86567164
2015-01-26,1.29,60.46278902,58.5085323,76.80945347,33.33333333
2015-01-27,1.29,57.39642012,57.00451385,72.07792208,38.46153846
2015-01-28,1.23,48.93479003,46.43618009,72.99843014,31.74603175
2015-01-29,1.26,45.16223648,42.53005661,71.10091743,28.33333333
2015-01-30,1.21,43.8714273,40.74280212,65.30014641,26.5625
2015-02-02,1.19,51.06273508,49.09523325,65.30014641,29.31034483
2015-02-03,1.27,55.41636685,55.36239996,63.08411215,41.42857143
2015-02-04,1.29,56.44468135,56.02472269,62.5,44.28571429
2015-02-05,1.31,66.74134841,63.69482711,58.85093168,51.51515152
2015-02-06,1.3,60.23670401,58.0366054,52.079566,54.92957746
2015-02-09,1.31,56.64674015,55.64994073,30.15873016,59.70149254
2015-02-10,1.34,60.28646725,57.62672631,25.8,60.29411765
2015-02-11,1.33,54.93086305,51.84673884,27.80172414,58.20895522
2015-02-12,1.38,58.84335042,57.93968643,21.50313152,66.66666667
2015-02-13,1.36,60.41247313,58.01010761,23.97260274,68.25396825
2015-02-17,1.44,71.71662777,64.94430746,23.91799544,72.60273973
2015-02-18,1.45,78.85885111,74.0892231,15.5982906,81.53846154
2015-02-19,1.44,77.55143986,70.50634244,25.26766595,81.25
2015-02-20,1.46,88.09235374,84.1267485,24.78991597,92.85714286
2015-02-23,1.42,86.96364487,80.98218904,15.85623679,82.53968254
2015-02-24,1.39,85.28358384,77.0774555,12.33480176,70.1754386
2015-02-25,1.35,87.87887955,82.0817268,22.172949,64.40677966
